ZIP,Pkg Sort Code,ACI Hub,Presort Group Name,Phase,DDU Entry Available,Home Delivery Available,Zone from ACI Hub,Phase 1 Transit (bus days)
64136,,CVG,,2,YES,NOT YET,4,
64137,,CVG,,2,YES,NOT YET,4,
64138,,CVG,,2,YES,NOT YET,4,
64139,,CVG,,2,YES,NOT YET,4,
64141,,CVG,,2,YES,NOT YET,4,
64144,,CVG,,2,YES,NOT YET,4,
64145,,CVG,,2,YES,NOT YET,4,
64146,,CVG,,2,YES,NOT YET,4,
64147,,CVG,,2,YES,NOT YET,4,
64148,,CVG,,2,YES,NOT YET,4,
64149,,CVG,,2,YES,NOT YET,4,
64150,,CVG,,2,YES,NOT YET,4,
64151,,CVG,,2,YES,NOT YET,4,
64152,,CVG,,2,YES,NOT YET,4,
64153,,CVG,,2,YES,NOT YET,4,
64154,,CVG,,2,YES,NOT YET,4,
64155,,CVG,,2,YES,NOT YET,4,
64156,,CVG,,2,YES,NOT YET,4,
64157,,CVG,,2,YES,NOT YET,4,
64158,,CVG,,2,YES,NOT YET,4,
64161,,CVG,,2,YES,NOT YET,4,
64162,,CVG,,2,YES,NOT YET,4,
64163,,CVG,,2,YES,NOT YET,4,
64164,,CVG,,2,YES,NOT YET,4,
64165,,CVG,,2,YES,NOT YET,4,
64166,,CVG,,2,YES,NOT YET,4,
64167,,CVG,,2,YES,NOT YET,4,
64168,,CVG,,2,YES,NOT YET,4,
64170,,CVG,,2,YES,NOT YET,4,
64171,,CVG,,2,YES,NOT YET,4,
64179,,CVG,,2,YES,NOT YET,4,
64180,,CVG,,2,YES,NOT YET,4,
64184,,CVG,,2,YES,NOT YET,4,
64187,,CVG,,2,YES,NOT YET,4,
64188,,CVG,,2,YES,NOT YET,4,
64190,,CVG,,2,YES,NOT YET,4,
64191,,CVG,,2,YES,NOT YET,4,
64195,,CVG,,2,YES,NOT YET,4,
64196,,CVG,,2,YES,NOT YET,4,
64197,,CVG,,2,YES,NOT YET,4,
64198,,CVG,,2,YES,NOT YET,4,
64199,,CVG,,2,YES,NOT YET,4,
66101,,CVG,,2,YES,NOT YET,4,
66102,,CVG,,2,YES,NOT YET,4,
66103,,CVG,,2,YES,NOT YET,4,
66104,,CVG,,2,YES,NOT YET,4,
66105,,CVG,,2,YES,NOT YET,4,
66106,,CVG,,2,YES,NOT YET,4,
66109,,CVG,,2,YES,NOT YET,4,
66110,,CVG,,2,YES,NOT YET,4,
66111,,CVG,,2,YES,NOT YET,4,
66112,,CVG,,2,YES,NOT YET,4,
66113,,CVG,,2,YES,NOT YET,4,
66115,,CVG,,2,YES,NOT YET,4,
66117,,CVG,,2,YES,NOT YET,4,
66118,,CVG,,2,YES,NOT YET,4,
66119,,CVG,,2,YES,NOT YET,4,
66160,,CVG,,2,YES,NOT YET,4,
66201,,CVG,,2,YES,NOT YET,4,
66202,,CVG,,2,YES,NOT YET,4,
66203,,CVG,,2,YES,NOT YET,4,
66204,,CVG,,2,YES,NOT YET,4,
66205,,CVG,,2,YES,NOT YET,4,
66206,,CVG,,2,YES,NOT YET,4,
66207,,CVG,,2,YES,NOT YET,4,
66208,,CVG,,2,YES,NOT YET,4,
66209,,CVG,,2,YES,NOT YET,4,
66210,,CVG,,2,YES,NOT YET,4,
66211,,CVG,,2,YES,NOT YET,4,
66212,,CVG,,2,YES,NOT YET,4,
66213,,CVG,,2,YES,NOT YET,4,
66214,,CVG,,2,YES,NOT YET,4,
66215,,CVG,,2,YES,NOT YET,4,
66216,,CVG,,2,YES,NOT YET,4,
66217,,CVG,,2,YES,NOT YET,4,
66218,,CVG,,2,YES,NOT YET,4,
66219,,CVG,,2,YES,NOT YET,4,
66220,,CVG,,2,YES,NOT YET,4,
66221,,CVG,,2,YES,NOT YET,4,
66222,,CVG,,2,YES,NOT YET,4,
66223,,CVG,,2,YES,NOT YET,4,
66224,,CVG,,2,YES,NOT YET,4,
66225,,CVG,,2,YES,NOT YET,4,
66226,,CVG,,2,YES,NOT YET,4,
66227,,CVG,,2,YES,NOT YET,4,
66250,,CVG,,2,YES,NOT YET,4,
66251,,CVG,,2,YES,NOT YET,4,
66276,,CVG,,2,YES,NOT YET,4,
66282,,CVG,,2,YES,NOT YET,4,
66283,,CVG,,2,YES,NOT YET,4,
66285,,CVG,,2,YES,NOT YET,4,
66286,,CVG,,2,YES,NOT YET,4,
70112,,DFW,,2,YES,NOT YET,4,
70113,,DFW,,2,YES,NOT YET,4,
70114,,DFW,,2,YES,NOT YET,4,
70115,,DFW,,2,YES,NOT YET,4,
70116,,DFW,,2,YES,NOT YET,4,
70117,,DFW,,2,YES,NOT YET,4,
70118,,DFW,,2,YES,NOT YET,4,
70119,,DFW,,2,YES,NOT YET,4,
70121,,DFW,,2,YES,NOT YET,4,
70122,,DFW,,2,YES,NOT YET,4,
70123,,DFW,,2,YES,NOT YET,4,
70124,,DFW,,2,YES,NOT YET,4,
70125,,DFW,,2,YES,NOT YET,4,
70126,,DFW,,2,YES,NOT YET,4,
70127,,DFW,,2,YES,NOT YET,4,
70128,,DFW,,2,YES,NOT YET,4,
70129,,DFW,,2,YES,NOT YET,4,
70130,,DFW,,2,YES,NOT YET,4,
70131,,DFW,,2,YES,NOT YET,4,
70139,,DFW,,2,YES,NOT YET,4,
70141,,DFW,,2,YES,NOT YET,4,
70142,,DFW,,2,YES,NOT YET,4,
70143,,DFW,,2,YES,NOT YET,4,
70145,,DFW,,2,YES,NOT YET,4,
70146,,DFW,,2,YES,NOT YET,4,
70148,,DFW,,2,YES,NOT YET,4,
70150,,DFW,,2,YES,NOT YET,4,
70151,,DFW,,2,YES,NOT YET,4,
70152,,DFW,,2,YES,NOT YET,4,
70153,,DFW,,2,YES,NOT YET,4,
70154,,DFW,,2,YES,NOT YET,4,
70156,,DFW,,2,YES,NOT YET,4,
70157,,DFW,,2,YES,NOT YET,4,
70158,,DFW,,2,YES,NOT YET,4,
70159,,DFW,,2,YES,NOT YET,4,
70160,,DFW,,2,YES,NOT YET,4,
70161,,DFW,,2,YES,NOT YET,4,
70162,,DFW,,2,YES,NOT YET,4,
70163,,DFW,,2,YES,NOT YET,4,
70164,,DFW,,2,YES,NOT YET,4,
70165,,DFW,,2,YES,NOT YET,4,
70166,,DFW,,2,YES,NOT YET,4,
70167,,DFW,,2,YES,NOT YET,4,
70170,,DFW,,2,YES,NOT YET,4,
70172,,DFW,,2,YES,NOT YET,4,
70174,,DFW,,2,YES,NOT YET,4,
70175,,DFW,,2,YES,NOT YET,4,
70176,,DFW,,2,YES,NOT YET,4,
70177,,DFW,,2,YES,NOT YET,4,
70178,,DFW,,2,YES,NOT YET,4,
70179,,DFW,,2,YES,NOT YET,4,
70181,,DFW,,2,YES,NOT YET,4,
70182,,DFW,,2,YES,NOT YET,4,
70183,,DFW,,2,YES,NOT YET,4,
70184,,DFW,,2,YES,NOT YET,4,
70185,,DFW,,2,YES,NOT YET,4,
70186,,DFW,,2,YES,NOT YET,4,
70187,,DFW,,2,YES,NOT YET,4,
70189,,DFW,,2,YES,NOT YET,4,
70190,,DFW,,2,YES,NOT YET,4,
70195,,DFW,,2,YES,NOT YET,4,
70704,,DFW,,2,YES,NOT YET,4,
70706,,DFW,,2,YES,NOT YET,4,
70707,,DFW,,2,YES,NOT YET,4,
70714,,DFW,,2,YES,NOT YET,4,
70718,,DFW,,2,YES,NOT YET,4,
70726,,DFW,,2,YES,NOT YET,4,
70727,,DFW,,2,YES,NOT YET,4,
70728,,DFW,,2,YES,NOT YET,4,
70737,,DFW,,2,YES,NOT YET,4,
70739,,DFW,,2,YES,NOT YET,4,
70765,,DFW,,2,YES,NOT YET,4,
70769,,DFW,,2,YES,NOT YET,4,
70784,,DFW,,2,YES,NOT YET,4,
70786,,DFW,,2,YES,NOT YET,4,
70801,,DFW,,2,YES,NOT YET,4,
70802,,DFW,,2,YES,NOT YET,4,
70803,,DFW,,2,YES,NOT YET,4,
70804,,DFW,,2,YES,NOT YET,4,
70805,,DFW,,2,YES,NOT YET,4,
70806,,DFW,,2,YES,NOT YET,4,
70807,,DFW,,2,YES,NOT YET,4,
70808,,DFW,,2,YES,NOT YET,4,
70809,,DFW,,2,YES,NOT YET,4,
70810,,DFW,,2,YES,NOT YET,4,
70811,,DFW,,2,YES,NOT YET,4,
70812,,DFW,,2,YES,NOT YET,4,
70814,,DFW,,2,YES,NOT YET,4,
70815,,DFW,,2,YES,NOT YET,4,
70816,,DFW,,2,YES,NOT YET,4,
70817,,DFW,,2,YES,NOT YET,4,
70818,,DFW,,2,YES,NOT YET,4,
70819,,DFW,,2,YES,NOT YET,4,
70820,,DFW,,2,YES,NOT YET,4,
70821,,DFW,,2,YES,NOT YET,4,
70822,,DFW,,2,YES,NOT YET,4,
70825,,DFW,,2,YES,NOT YET,4,
70826,,DFW,,2,YES,NOT YET,4,
70827,,DFW,,2,YES,NOT YET,4,
70831,,DFW,,2,YES,NOT YET,4,
70833,,DFW,,2,YES,NOT YET,4,
70835,,DFW,,2,YES,NOT YET,4,
70836,,DFW,,2,YES,NOT YET,4,
70837,,DFW,,2,YES,NOT YET,4,
70874,,DFW,,2,YES,NOT YET,4,
70879,,DFW,,2,YES,NOT YET,4,
70884,,DFW,,2,YES,NOT YET,4,
70891,,DFW,,2,YES,NOT YET,4,
70892,,DFW,,2,YES,NOT YET,4,
70893,,DFW,,2,YES,NOT YET,4,
70894,,DFW,,2,YES,NOT YET,4,
70895,,DFW,,2,YES,NOT YET,4,
70896,,DFW,,2,YES,NOT YET,4,
70898,,DFW,,2,YES,NOT YET,4,
72201,,DFW,,2,YES,NOT YET,3,
72202,,DFW,,2,YES,NOT YET,3,
72203,,DFW,,2,YES,NOT YET,3,
72204,,DFW,,2,YES,NOT YET,3,
72205,,DFW,,2,YES,NOT YET,3,
72206,,DFW,,2,YES,NOT YET,3,
72207,,DFW,,2,YES,NOT YET,3,
72209,,DFW,,2,YES,NOT YET,3,
72210,,DFW,,2,YES,NOT YET,3,
72211,,DFW,,2,YES,NOT YET,3,
72212,,DFW,,2,YES,NOT YET,3,
72214,,DFW,,2,YES,NOT YET,3,
72215,,DFW,,2,YES,NOT YET,3,
72216,,DFW,,2,YES,NOT YET,3,
72217,,DFW,,2,YES,NOT YET,3,
72219,,DFW,,2,YES,NOT YET,3,
72221,,DFW,,2,YES,NOT YET,3,
72222,,DFW,,2,YES,NOT YET,3,
72223,,DFW,,2,YES,NOT YET,3,
72225,,DFW,,2,YES,NOT YET,3,
72227,,DFW,,2,YES,NOT YET,3,
72231,,DFW,,2,YES,NOT YET,3,
72255,,DFW,,2,YES,NOT YET,3,
72260,,DFW,,2,YES,NOT YET,3,
72295,,DFW,,2,YES,NOT YET,3,
73001,,DFW,,2,YES,NOT YET,3,
73003,,DFW,,2,YES,NOT YET,3,
73008,,DFW,,2,YES,NOT YET,3,
73012,,DFW,,2,YES,NOT YET,3,
73013,,DFW,,2,YES,NOT YET,3,
73019,,DFW,,2,YES,NOT YET,3,
73020,,DFW,,2,YES,NOT YET,3,
73022,,DFW,,2,YES,NOT YET,3,
73023,,DFW,,2,YES,NOT YET,3,
73025,,DFW,,2,YES,NOT YET,3,
73026,,DFW,,2,YES,NOT YET,3,
73034,,DFW,,2,YES,NOT YET,3,
73064,,DFW,,2,YES,NOT YET,3,
73066,,DFW,,2,YES,NOT YET,3,
73069,,DFW,,2,YES,NOT YET,3,
73070,,DFW,,2,YES,NOT YET,3,
73071,,DFW,,2,YES,NOT YET,3,
73072,,DFW,,2,YES,NOT YET,3,
73083,,DFW,,2,YES,NOT YET,3,
73084,,DFW,,2,YES,NOT YET,3,
73085,,DFW,,2,YES,NOT YET,3,
73097,,DFW,,2,YES,NOT YET,3,
73099,,DFW,,2,YES,NOT YET,3,
73101,,DFW,,2,YES,NOT YET,3,
73102,,DFW,,2,YES,NOT YET,3,
73103,,DFW,,2,YES,NOT YET,3,
73104,,DFW,,2,YES,NOT YET,3,
73105,,DFW,,2,YES,NOT YET,3,
73106,,DFW,,2,YES,NOT YET,3,
73107,,DFW,,2,YES,NOT YET,3,
73108,,DFW,,2,YES,NOT YET,3,
73109,,DFW,,2,YES,NOT YET,3,
73110,,DFW,,2,YES,NOT YET,3,
73111,,DFW,,2,YES,NOT YET,3,
73112,,DFW,,2,YES,NOT YET,3,
73113,,DFW,,2,YES,NOT YET,3,
73114,,DFW,,2,YES,NOT YET,3,
73115,,DFW,,2,YES,NOT YET,3,
73116,,DFW,,2,YES,NOT YET,3,
73117,,DFW,,2,YES,NOT YET,3,
73118,,DFW,,2,YES,NOT YET,3,
73119,,DFW,,2,YES,NOT YET,3,
73120,,DFW,,2,YES,NOT YET,3,
73121,,DFW,,2,YES,NOT YET,3,
73122,,DFW,,2,YES,NOT YET,3,
73123,,DFW,,2,YES,NOT YET,3,
73124,,DFW,,2,YES,NOT YET,3,
73125,,DFW,,2,YES,NOT YET,3,
73126,,DFW,,2,YES,NOT YET,3,
73127,,DFW,,2,YES,NOT YET,3,
73128,,DFW,,2,YES,NOT YET,3,
73129,,DFW,,2,YES,NOT YET,3,
73130,,DFW,,2,YES,NOT YET,3,
73131,,DFW,,2,YES,NOT YET,3,
73132,,DFW,,2,YES,NOT YET,3,
73134,,DFW,,2,YES,NOT YET,3,
73135,,DFW,,2,YES,NOT YET,3,
73136,,DFW,,2,YES,NOT YET,3,
73137,,DFW,,2,YES,NOT YET,3,
73139,,DFW,,2,YES,NOT YET,3,
73140,,DFW,,2,YES,NOT YET,3,
73141,,DFW,,2,YES,NOT YET,3,
73142,,DFW,,2,YES,NOT YET,3,
73143,,DFW,,2,YES,NOT YET,3,
73144,,DFW,,2,YES,NOT YET,3,
73145,,DFW,,2,YES,NOT YET,3,
73146,,DFW,,2,YES,NOT YET,3,
73148,,DFW,,2,YES,NOT YET,3,
73149,,DFW,,2,YES,NOT YET,3,
73150,,DFW,,2,YES,NOT YET,3,
73151,,DFW,,2,YES,NOT YET,3,
73152,,DFW,,2,YES,NOT YET,3,
73153,,DFW,,2,YES,NOT YET,3,
73154,,DFW,,2,YES,NOT YET,3,
73155,,DFW,,2,YES,NOT YET,3,
73156,,DFW,,2,YES,NOT YET,3,
73157,,DFW,,2,YES,NOT YET,3,
73159,,DFW,,2,YES,NOT YET,3,
73160,,DFW,,2,YES,NOT YET,3,
73162,,DFW,,2,YES,NOT YET,3,
73165,,DFW,,2,YES,NOT YET,3,
73169,,DFW,,2,YES,NOT YET,3,
73170,,DFW,,2,YES,NOT YET,3,
73172,,DFW,,2,YES,NOT YET,3,
73173,,DFW,,2,YES,NOT YET,3,
73179,,DFW,,2,YES,NOT YET,3,
73184,,DFW,,2,YES,NOT YET,3,
73189,,DFW,,2,YES,NOT YET,3,
73190,,DFW,,2,YES,NOT YET,3,
73194,,DFW,,2,YES,NOT YET,3,
73195,,DFW,,2,YES,NOT YET,3,
73196,,DFW,,2,YES,NOT YET,3,
75001,,DFW,,2,YES,NOT YET,2,
75002,,DFW,,2,YES,NOT YET,2,
75006,,DFW,,2,YES,NOT YET,2,
75007,,DFW,,2,YES,NOT YET,2,
75010,,DFW,,2,YES,NOT YET,2,
75011,,DFW,,2,YES,NOT YET,2,
75013,,DFW,,2,YES,NOT YET,2,
75014,,DFW,,2,YES,NOT YET,2,
75015,,DFW,,2,YES,NOT YET,2,
75016,,DFW,,2,YES,NOT YET,2,
75017,,DFW,,2,YES,NOT YET,2,
75019,,DFW,,2,YES,NOT YET,2,
75020,,DFW,,2,YES,NOT YET,2,
75022,,DFW,,2,YES,NOT YET,2,
75023,,DFW,,2,YES,NOT YET,2,
75024,,DFW,,2,YES,NOT YET,2,
75025,,DFW,,2,YES,NOT YET,2,
75026,,DFW,,2,YES,NOT YET,2,
75027,,DFW,,2,YES,NOT YET,2,
75028,,DFW,,2,YES,NOT YET,2,
75029,,DFW,,2,YES,NOT YET,2,
75030,,DFW,,2,YES,NOT YET,2,
75032,,DFW,,2,YES,NOT YET,2,
75033,,DFW,,2,YES,NOT YET,2,
75034,,DFW,,2,YES,NOT YET,2,
75035,,DFW,,2,YES,NOT YET,2,
75036,,DFW,,2,YES,NOT YET,2,
75038,,DFW,,2,YES,NOT YET,2,
75039,,DFW,,2,YES,NOT YET,2,
75040,,DFW,,2,YES,NOT YET,2,
75041,,DFW,,2,YES,NOT YET,2,
75042,,DFW,,2,YES,NOT YET,2,
75043,,DFW,,2,YES,NOT YET,2,
75044,,DFW,,2,YES,NOT YET,2,
75045,,DFW,,2,YES,NOT YET,2,
75046,,DFW,,2,YES,NOT YET,2,
75047,,DFW,,2,YES,NOT YET,2,
75048,,DFW,,2,YES,NOT YET,2,
75049,,DFW,,2,YES,NOT YET,2,
75050,,DFW,,2,YES,NOT YET,2,
75051,,DFW,,2,YES,NOT YET,2,
75052,,DFW,,2,YES,NOT YET,2,
75053,,DFW,,2,YES,NOT YET,2,
75054,,DFW,,2,YES,NOT YET,2,
75056,,DFW,,2,YES,NOT YET,2,
75057,,DFW,,2,YES,NOT YET,2,
75059,,DFW,,2,YES,NOT YET,2,
75060,,DFW,,2,YES,NOT YET,2,
75061,,DFW,,2,YES,NOT YET,2,
75062,,DFW,,2,YES,NOT YET,2,
75063,,DFW,,2,YES,NOT YET,2,
75064,,DFW,,2,YES,NOT YET,2,
75065,,DFW,,2,YES,NOT YET,2,
75067,,DFW,,2,YES,NOT YET,2,
75069,,DFW,,2,YES,NOT YET,2,
75070,,DFW,,2,YES,NOT YET,2,
75071,,DFW,,2,YES,NOT YET,2,
75072,,DFW,,2,YES,NOT YET,2,
75074,,DFW,,2,YES,NOT YET,2,
75075,,DFW,,2,YES,NOT YET,2,
75077,,DFW,,2,YES,NOT YET,2,
75080,,DFW,,2,YES,NOT YET,2,
75081,,DFW,,2,YES,NOT YET,2,
75082,,DFW,,2,YES,NOT YET,2,
75083,,DFW,,2,YES,NOT YET,2,
75085,,DFW,,2,YES,NOT YET,2,
75086,,DFW,,2,YES,NOT YET,2,
75087,,DFW,,2,YES,NOT YET,2,
75088,,DFW,,2,YES,NOT YET,2,
75089,,DFW,,2,YES,NOT YET,2,
75090,,DFW,,2,YES,NOT YET,2,
75091,,DFW,,2,YES,NOT YET,2,
75093,,DFW,,2,YES,NOT YET,2,
75094,,DFW,,2,YES,NOT YET,2,
75098,,DFW,,2,YES,NOT YET,2,
75099,,DFW,,2,YES,NOT YET,2,
75104,,DFW,,2,YES,NOT YET,2,
75106,,DFW,,2,YES,NOT YET,2,
75115,,DFW,,2,YES,NOT YET,2,
75116,,DFW,,2,YES,NOT YET,2,
75118,,DFW,,2,YES,NOT YET,2,
75120,,DFW,,2,YES,NOT YET,2,
75123,,DFW,,2,YES,NOT YET,2,
75134,,DFW,,2,YES,NOT YET,2,
75137,,DFW,,2,YES,NOT YET,2,
75138,,DFW,,2,YES,NOT YET,2,
75141,,DFW,,2,YES,NOT YET,2,
75146,,DFW,,2,YES,NOT YET,2,
75147,,DFW,,2,YES,NOT YET,2,
75149,,DFW,,2,YES,NOT YET,2,
75150,,DFW,,2,YES,NOT YET,2,
75151,,DFW,,2,YES,NOT YET,2,
75154,,DFW,,2,YES,NOT YET,2,
75156,,DFW,,2,YES,NOT YET,2,
75159,,DFW,,2,YES,NOT YET,2,
75168,,DFW,,2,YES,NOT YET,2,
75172,,DFW,,2,YES,NOT YET,2,
75180,,DFW,,2,YES,NOT YET,2,
75181,,DFW,,2,YES,NOT YET,2,
75185,,DFW,,2,YES,NOT YET,2,
75187,,DFW,,2,YES,NOT YET,2,
75201,,DFW,,2,YES,NOT YET,2,
75202,,DFW,,2,YES,NOT YET,2,
75203,,DFW,,2,YES,NOT YET,2,
75204,,DFW,,2,YES,NOT YET,2,
75205,,DFW,,2,YES,NOT YET,2,
75206,,DFW,,2,YES,NOT YET,2,
75207,,DFW,,2,YES,NOT YET,2,
75208,,DFW,,2,YES,NOT YET,2,
75209,,DFW,,2,YES,NOT YET,2,
75210,,DFW,,2,YES,NOT YET,2,
75211,,DFW,,2,YES,NOT YET,2,
75212,,DFW,,2,YES,NOT YET,2,
75214,,DFW,,2,YES,NOT YET,2,
75215,,DFW,,2,YES,NOT YET,2,
75216,,DFW,,2,YES,NOT YET,2,
75217,,DFW,,2,YES,NOT YET,2,
75218,,DFW,,2,YES,NOT YET,2,
75219,,DFW,,2,YES,NOT YET,2,
75220,,DFW,,2,YES,NOT YET,2,
75221,,DFW,,2,YES,NOT YET,2,
75222,,DFW,,2,YES,NOT YET,2,
75223,,DFW,,2,YES,NOT YET,2,
75224,,DFW,,2,YES,NOT YET,2,
75225,,DFW,,2,YES,NOT YET,2,
75226,,DFW,,2,YES,NOT YET,2,
75227,,DFW,,2,YES,NOT YET,2,
75228,,DFW,,2,YES,NOT YET,2,
75229,,DFW,,2,YES,NOT YET,2,
75230,,DFW,,2,YES,NOT YET,2,
75231,,DFW,,2,YES,NOT YET,2,
75232,,DFW,,2,YES,NOT YET,2,
75233,,DFW,,2,YES,NOT YET,2,
75234,,DFW,,2,YES,NOT YET,2,
75235,,DFW,,2,YES,NOT YET,2,
75236,,DFW,,2,YES,NOT YET,2,
75237,,DFW,,2,YES,NOT YET,2,
75238,,DFW,,2,YES,NOT YET,2,
75240,,DFW,,2,YES,NOT YET,2,
75241,,DFW,,2,YES,NOT YET,2,
75242,,DFW,,2,YES,NOT YET,2,
75243,,DFW,,2,YES,NOT YET,2,
75244,,DFW,,2,YES,NOT YET,2,
75246,,DFW,,2,YES,NOT YET,2,
75247,,DFW,,2,YES,NOT YET,2,
75248,,DFW,,2,YES,NOT YET,2,
75249,,DFW,,2,YES,NOT YET,2,
75250,,DFW,,2,YES,NOT YET,2,
75251,,DFW,,2,YES,NOT YET,2,
75252,,DFW,,2,YES,NOT YET,2,
75253,,DFW,,2,YES,NOT YET,2,
75254,,DFW,,2,YES,NOT YET,2,
75260,,DFW,,2,YES,NOT YET,2,
75261,,DFW,,2,YES,NOT YET,2,
75262,,DFW,,2,YES,NOT YET,2,
75263,,DFW,,2,YES,NOT YET,2,
75264,,DFW,,2,YES,NOT YET,2,
75265,,DFW,,2,YES,NOT YET,2,
75266,,DFW,,2,YES,NOT YET,2,
75267,,DFW,,2,YES,NOT YET,2,
75270,,DFW,,2,YES,NOT YET,2,
75275,,DFW,,2,YES,NOT YET,2,
75277,,DFW,,2,YES,NOT YET,2,
75283,,DFW,,2,YES,NOT YET,2,
75284,,DFW,,2,YES,NOT YET,2,
75285,,DFW,,2,YES,NOT YET,2,
75287,,DFW,,2,YES,NOT YET,2,
75313,,DFW,,2,YES,NOT YET,2,
75315,,DFW,,2,YES,NOT YET,2,
75339,,DFW,,2,YES,NOT YET,2,
75342,,DFW,,2,YES,NOT YET,2,
75354,,DFW,,2,YES,NOT YET,2,
75355,,DFW,,2,YES,NOT YET,2,
75356,,DFW,,2,YES,NOT YET,2,
75357,,DFW,,2,YES,NOT YET,2,
75359,,DFW,,2,YES,NOT YET,2,
75360,,DFW,,2,YES,NOT YET,2,
75370,,DFW,,2,YES,NOT YET,2,
75371,,DFW,,2,YES,NOT YET,2,
75372,,DFW,,2,YES,NOT YET,2,
75374,,DFW,,2,YES,NOT YET,2,
75376,,DFW,,2,YES,NOT YET,2,
75378,,DFW,,2,YES,NOT YET,2,
75379,,DFW,,2,YES,NOT YET,2,
75380,,DFW,,2,YES,NOT YET,2,
75381,,DFW,,2,YES,NOT YET,2,
75382,,DFW,,2,YES,NOT YET,2,
75390,,DFW,,2,YES,NOT YET,2,
75403,,DFW,,2,YES,NOT YET,2,
75404,,DFW,,2,YES,NOT YET,2,
76001,,DFW,,2,YES,NOT YET,2,
76002,,DFW,,2,YES,NOT YET,2,
76003,,DFW,,2,YES,NOT YET,2,
76004,,DFW,,2,YES,NOT YET,2,
76005,,DFW,,2,YES,NOT YET,2,
76006,,DFW,,2,YES,NOT YET,2,
76007,,DFW,,2,YES,NOT YET,2,
76010,,DFW,,2,YES,NOT YET,2,
76011,,DFW,,2,YES,NOT YET,2,
76012,,DFW,,2,YES,NOT YET,2,
76013,,DFW,,2,YES,NOT YET,2,
76014,,DFW,,2,YES,NOT YET,2,
76015,,DFW,,2,YES,NOT YET,2,
76016,,DFW,,2,YES,NOT YET,2,
76017,,DFW,,2,YES,NOT YET,2,
76018,,DFW,,2,YES,NOT YET,2,
76019,,DFW,,2,YES,NOT YET,2,
76020,,DFW,,2,YES,NOT YET,2,
76021,,DFW,,2,YES,NOT YET,2,
76022,,DFW,,2,YES,NOT YET,2,
76028,,DFW,,2,YES,NOT YET,2,
76034,,DFW,,2,YES,NOT YET,2,
76036,,DFW,,2,YES,NOT YET,2,
76039,,DFW,,2,YES,NOT YET,2,
76040,,DFW,,2,YES,NOT YET,2,
76051,,DFW,,2,YES,NOT YET,2,
76053,,DFW,,2,YES,NOT YET,2,
76054,,DFW,,2,YES,NOT YET,2,
76058,,DFW,,2,YES,NOT YET,2,
76059,,DFW,,2,YES,NOT YET,2,
76060,,DFW,,2,YES,NOT YET,2,
76063,,DFW,,2,YES,NOT YET,2,
76068,,DFW,,2,YES,NOT YET,2,
76085,,DFW,,2,YES,NOT YET,2,
76086,,DFW,,2,YES,NOT YET,2,
76092,,DFW,,2,YES,NOT YET,2,
76094,,DFW,,2,YES,NOT YET,2,
76095,,DFW,,2,YES,NOT YET,2,
76096,,DFW,,2,YES,NOT YET,2,
76097,,DFW,,2,YES,NOT YET,2,
76098,,DFW,,2,YES,NOT YET,2,
76099,,DFW,,2,YES,NOT YET,2,
76101,,DFW,,2,YES,NOT YET,2,
76102,,DFW,,2,YES,NOT YET,2,
76103,,DFW,,2,YES,NOT YET,2,
76104,,DFW,,2,YES,NOT YET,2,
76105,,DFW,,2,YES,NOT YET,2,
76106,,DFW,,2,YES,NOT YET,2,
76107,,DFW,,2,YES,NOT YET,2,
76108,,DFW,,2,YES,NOT YET,2,
76109,,DFW,,2,YES,NOT YET,2,
76110,,DFW,,2,YES,NOT YET,2,
76111,,DFW,,2,YES,NOT YET,2,
76112,,DFW,,2,YES,NOT YET,2,
76113,,DFW,,2,YES,NOT YET,2,
76114,,DFW,,2,YES,NOT YET,2,
76115,,DFW,,2,YES,NOT YET,2,
76116,,DFW,,2,YES,NOT YET,2,
76117,,DFW,,2,YES,NOT YET,2,
76118,,DFW,,2,YES,NOT YET,2,
76119,,DFW,,2,YES,NOT YET,2,
76120,,DFW,,2,YES,NOT YET,2,
76121,,DFW,,2,YES,NOT YET,2,
76122,,DFW,,2,YES,NOT YET,2,
76123,,DFW,,2,YES,NOT YET,2,
76124,,DFW,,2,YES,NOT YET,2,
76126,,DFW,,2,YES,NOT YET,2,
76127,,DFW,,2,YES,NOT YET,2,
76129,,DFW,,2,YES,NOT YET,2,
76130,,DFW,,2,YES,NOT YET,2,
76131,,DFW,,2,YES,NOT YET,2,
76132,,DFW,,2,YES,NOT YET,2,
76133,,DFW,,2,YES,NOT YET,2,
76134,,DFW,,2,YES,NOT YET,2,
76135,,DFW,,2,YES,NOT YET,2,
76136,,DFW,,2,YES,NOT YET,2,
76137,,DFW,,2,YES,NOT YET,2,
76140,,DFW,,2,YES,NOT YET,2,
76147,,DFW,,2,YES,NOT YET,2,
76148,,DFW,,2,YES,NOT YET,2,
76150,,DFW,,2,YES,NOT YET,2,
76155,,DFW,,2,YES,NOT YET,2,
76161,,DFW,,2,YES,NOT YET,2,
76162,,DFW,,2,YES,NOT YET,2,
76163,,DFW,,2,YES,NOT YET,2,
76164,,DFW,,2,YES,NOT YET,2,
76177,,DFW,,2,YES,NOT YET,2,
76179,,DFW,,2,YES,NOT YET,2,
76180,,DFW,,2,YES,NOT YET,2,
76181,,DFW,,2,YES,NOT YET,2,
76182,,DFW,,2,YES,NOT YET,2,
76185,,DFW,,2,YES,NOT YET,2,
